COEF0,COEF1,COEF2,COEF3,COEF4,COEF5,COEF6,COEF7,COEF8,COEF9,COEF10,COEF11,COEF12,COEF13,COEF14,COEF15,COEF16,COEF17,COEF18,COEF19,COEF20,COEF21,COEF22,COEF23,COEF24,COEF25,COEF26,COEF27,COEF28,COEF29,COEF30,COEF31,COEF32,COEF33,COEF34,COEF35,COEF36,COEF37,COEF38,COEF39,COEF40,COEF41,COEF42,COEF43,COEF44,COEF45,COEF46,COEF47,COEF48,COEF49,COEF50,COEF51,COEF52,COEF53,COEF54,COEF55,COEF56,COEF57,COEF58,COEF59,COEF60,COEF61,COEF62,COEF63,COEF64,COEF65,COEF66,COEF67,COEF68,COEF69,COEF70,COEF71,COEF72,COEF73,COEF74,COEF75,COEF76,COEF77,COEF78,COEF79,COEF80,COEF81,COEF82,COEF83,COEF84,COEF85,COEF86,COEF87,COEF88,COEF89,COEF90,COEF91,COEF92,COEF93,COEF94,COEF95,COEF96,COEF97,COEF98,COEF99,COEF100,COEF101,COEF102,COEF103,COEF104,COEF105,COEF106,COEF107,COEF108,COEF109,COEF110,COEF111,COEF112,COEF113,COEF114,COEF115,COEF116,COEF117,COEF118,COEF119,COEF120,COEF121,COEF122,COEF123,COEF124,COEF125,COEF126,COEF127,COEF128,COEF129,COEF130,COEF131,COEF132,COEF133,COEF134,COEF135,COEF136,COEF137,COEF138,COEF139,COEF140,COEF141,COEF142,COEF143,COEF144,COEF145,COEF146,COEF147,COEF148,COEF149,COEF150,COEF151,COEF152,COEF153,COEF154,COEF155,COEF156,COEF157,COEF158,COEF159,COEF160,COEF161,COEF162,COEF163,COEF164,COEF165,COEF166,COEF167,COEF168,COEF169,COEF170,COEF171,COEF172,COEF173,COEF174,COEF175,COEF176,COEF177,COEF178,COEF179,COEF180,COEF181,COEF182,COEF183,COEF184,COEF185,COEF186,COEF187,COEF188,COEF189,COEF190,COEF191,COEF192,COEF193,COEF194,COEF195,COEF196,COEF197,COEF198,COEF199,COEF200,COEF201,COEF202,COEF203,COEF204,COEF205,COEF206,COEF207,COEF208,COEF209,COEF210,COEF211,COEF212,COEF213,COEF214,COEF215,COEF216,COEF217,COEF218,COEF219,COEF220,COEF221,COEF222,COEF223,COEF224,COEF225,COEF226,COEF227,COEF228,COEF229,COEF230,COEF231,COEF232,COEF233,COEF234,COEF235,COEF236,COEF237,COEF238,COEF239,COEF240,COEF241,COEF242,COEF243,COEF244,COEF245,COEF246,COEF247,COEF248,COEF249,COEF250,COEF251,COEF252,COEF253,COEF254,COEF255,COEF256,COEF257,COEF258,COEF259,COEF260,COEF261,COEF262,COEF263,COEF264,COEF265,COEF266,COEF267,COEF268,COEF269,COEF270,COEF271,COEF272,COEF273,COEF274,COEF275,COEF276,COEF277,COEF278,COEF279,COEF280,COEF281,COEF282,COEF283,COEF284,COEF285,COEF286,COEF287,COEF288,COEF289,COEF290,COEF291,COEF292,COEF293,COEF294,COEF295,COEF296,COEF297,COEF298,COEF299,COEF300,COEF301,COEF302,COEF303,COEF304,COEF305,COEF306,COEF307,COEF308,COEF309,COEF310,COEF311,COEF312,COEF313,COEF314,COEF315,COEF316,COEF317,COEF318,COEF319,COEF320,COEF321,COEF322,COEF323,COEF324,COEF325,COEF326,COEF327,COEF328,COEF329,COEF330,COEF331,COEF332,COEF333,COEF334,COEF335,COEF336,COEF337,COEF338,COEF339,COEF340,COEF341,COEF342,COEF343,COEF344,COEF345,COEF346,COEF347,COEF348,COEF349,COEF350,COEF351,COEF352,COEF353,COEF354,COEF355,COEF356,COEF357,COEF358,COEF359,COEF360,COEF361,COEF362,COEF363,COEF364,COEF365,COEF366,COEF367,COEF368,COEF369,COEF370,COEF371,COEF372,COEF373,COEF374,COEF375,COEF376,COEF377,COEF378,COEF379,COEF380,COEF381,COEF382,COEF383,COEF384,COEF385,COEF386,COEF387,COEF388,COEF389,COEF390,COEF391,COEF392,COEF393,COEF394,COEF395,COEF396,COEF397,COEF398,COEF399,COEF400,COEF401,COEF402,COEF403,COEF404,COEF405,COEF406,COEF407,COEF408,COEF409,COEF410,COEF411,COEF412,COEF413,COEF414,COEF415,COEF416,COEF417,COEF418,COEF419,COEF420,COEF421,COEF422,COEF423,COEF424,COEF425,COEF426,COEF427,COEF428,COEF429,COEF430,COEF431,COEF432,COEF433,COEF434,COEF435,COEF436,COEF437,COEF438,COEF439,COEF440,COEF441,COEF442,COEF443,COEF444,COEF445,COEF446,COEF447,COEF448,COEF449,COEF450,COEF451,COEF452,COEF453,COEF454,COEF455,COEF456,COEF457,COEF458,COEF459,COEF460,COEF461,COEF462,COEF463,COEF464,COEF465,COEF466,COEF467,COEF468,COEF469,COEF470,COEF471,COEF472,COEF473,COEF474,COEF475,COEF476,COEF477,COEF478,COEF479,COEF480,COEF481,COEF482,COEF483,COEF484,COEF485,COEF486,COEF487,COEF488,COEF489,COEF490,COEF491,COEF492,COEF493,COEF494,COEF495,COEF496,COEF497,COEF498,COEF499,COEF500,COEF501,COEF502,COEF503,COEF504,COEF505,COEF506,COEF507,COEF508,COEF509,COEF510,COEF511,COEF512,BIAS
-1.888379051120425978e-01,-6.961397436937394323e-02,1.322587645642037957e-01,1.712610006468799073e-01,-2.276862626330194636e-02,5.435766355123919369e-02,2.752344084229788601e-01,-1.218620731492846415e-01,7.024110233559889560e-02,6.430691922527960458e-02,-6.289502787009835227e-01,-3.268226557449397940e-01,5.653774273753420926e-02,-9.307903109590603963e-02,-1.948368392267665616e-01,3.329001772515912672e-01,3.848568142852685781e-01,-3.664412288888133640e-01,2.151536905699558688e-01,-1.662949577945160851e-01,-4.117849328127183295e-01,-7.154966294313783171e-02,2.377121046436535615e-02,1.369132413843767160e-01,-1.188728782256113781e-01,-3.325689131018987887e-01,-1.311672832455973992e-01,-2.319872501609087645e-01,-2.165329247777701416e-01,5.701849622778804028e-02,-2.045663128825685739e-01,-4.242263562375160613e-02,8.228287100189844716e-02,2.173931346446204838e-01,-2.658584055200967078e-01,-1.770880275717531538e-01,-4.427685164237613741e-02,-1.251690277958830699e-01,-1.214423390837452094e-03,-1.332173696241543137e-01,5.832308685133425624e-02,5.637441929890945475e-02,1.180677198397333677e-01,4.372116719115420880e-01,1.446881347580666610e-01,-2.218998148208866927e-01,-7.182737288969218148e-02,4.802597276496928802e-01,5.480141022982987220e-02,7.828340539175920876e-02,2.986979552391457737e-01,5.019286093550617833e-02,3.139256672459043718e-01,1.550182547503091979e-01,3.228422781872770098e-01,8.326788188216265041e-02,-1.809317752563386339e-01,-3.182544381143057599e-01,-1.023136544077968696e-01,1.602518366650075299e-01,8.002063062925658665e-02,-3.957576433278905403e-01,-4.935963976401726572e-01,-2.759618244439293600e-01,2.921574670695736842e-01,1.324918737911984223e-01,-2.317791639151103589e-01,-1.644941197533207611e-01,8.882191205140643406e-03,4.214273555028418689e-02,-1.676159269178148781e-01,-1.463101800350699033e-01,1.869969243031687628e-02,-8.008347788669959930e-03,-1.166746956202924651e-01,-3.164358414183630619e-01,-4.987055360134957649e-01,-2.832734661144105659e-01,4.979148111171053520e-02,1.185700714402808109e-01,-2.222369153524619279e-01,-2.454187355444800434e-01,1.330877923062804002e-01,3.029814797436903087e-02,1.131186852205352394e-01,1.641526382464022493e-01,-9.968999214746676607e-02,1.848282095753216725e-01,3.310982429153157963e-02,1.362498349633608011e-02,3.800918829648620989e-02,-1.883411200759701754e-01,-3.059016212878862273e-01,-8.539806387501616691e-02,2.793600754609467107e-01,1.257989162054881371e-01,-1.833137021473803252e-01,3.974967934785676726e-02,2.428162768150803064e-01,1.149199747172493097e-01,5.620954807163141935e-03,1.763849330584638109e-01,-8.971359199250911187e-02,-3.975815365980580468e-02,-2.356827533324590968e-02,-2.792144699934370755e-01,-1.209154220628922000e-01,-4.716067769806365356e-02,-1.063418244152301156e-01,-9.361884582561870449e-02,1.104752219660796314e-01,8.925668939544738334e-02,-1.349249879114291506e-01,3.744489416014126770e-02,1.223489386046188870e-01,2.269031749664034980e-01,3.392255224376979350e-01,1.966726179821065013e-01,2.763652096728021201e-02,7.319709268741984853e-02,4.433624352935138652e-02,-1.307415506781462733e-01,-3.839332524311814959e-02,1.315453600796978595e-01,1.453174541635165185e-01,2.306395350409254086e-01,2.685486774056577985e-01,2.514416135565001320e-01,3.217864755105678820e-01,1.373020927437274552e-01,3.359728689700502979e-02,-1.301088767041113092e-01,-2.688854740896627279e-02,2.960221044036784668e-02,-1.567117620870242534e-01,-1.424386203895652847e-01,-4.858841895685009349e-02,-1.213665828573256417e-01,-1.380614710360468234e-01,-1.476486393601274538e-01,-6.723940150448637354e-02,6.426152318362612394e-03,-2.211035112817334169e-01,-7.398362152222770494e-02,6.153696855917180353e-02,6.434030822219326262e-02,-5.295432089203407772e-02,-1.931999565262927931e-01,-1.227571309058029941e-01,9.887216700035950101e-02,6.195476976565840455e-02,-1.121093467997845428e-01,1.399932703603723738e-01,-8.792129224613794147e-02,-4.239772123516594854e-02,-1.232301440030218048e-01,6.942470291007651895e-02,-4.940094668579916859e-02,-1.260497945642983786e-01,3.801934610622595412e-01,1.984868166768571085e-01,-1.015935884888921668e-04,2.261251926700438009e-01,3.260774700996665887e-01,1.070379113612503624e-01,-5.921756400507201257e-02,6.997133341198093215e-02,8.024531961001815650e-02,-1.186993559932917469e-01,-2.037579503077068584e-03,-1.436085967744271941e-01,5.523242262003658781e-02,1.583036130740213265e-01,2.032073450983713503e-01,9.550177811197908817e-02,3.580534543595383784e-02,-5.036119331468999483e-02,-1.462290806980242330e-01,3.264564332064642804e-02,-4.909283740021902487e-02,-1.367317859809624447e-01,-2.366822190346070109e-01,-2.028945549627294009e-01,6.363867609435928940e-02,-1.250862140196294311e-02,-6.676383693216403348e-02,-4.285035757653837818e-02,-3.272073170117463514e-02,4.934371077863940885e-02,-8.725007124785835733e-02,-5.611108557765077248e-02,9.230757389050234241e-02,7.309445667365009613e-02,-8.269207507788391143e-02,-4.919158316221820815e-02,-1.260965685495862021e-01,-3.108741996157522447e-01,-3.646132944182469693e-01,-1.090799601678089092e-01,1.728221489254064616e-02,-2.393568715608753936e-02,-2.006658876601802571e-03,5.547661391731645297e-02,9.609588608217414785e-02,1.282448704726339879e-02,3.196593431373091765e-02,2.762422231674348250e-02,2.097394811363724118e-02,-5.451749801560035885e-02,-7.832248439350945890e-02,-2.343090034686822962e-02,1.304911249767112119e-03,-1.217860818004062873e-02,-1.070640957000591337e-01,-1.065984315460146714e-01,-6.684569725017835973e-02,-1.862666758616645518e-02,4.508590594538874896e-02,2.356586782908101554e-03,-4.355676485998234704e-02,6.528773456700610357e-03,2.499935065117463075e-03,-2.139530654344648508e-02,-2.468369675630160270e-02,-1.189101769584597137e-02,-1.365474379800019934e-02,7.924125250396400625e-04,1.020028867566383397e-02,-1.619737530685359458e-02,-1.451062658618919136e-02,-2.676154155658566278e-02,-3.498823312285269556e-03,9.784236479884819357e-03,2.344449407687006215e-02,3.337237813468184322e-02,3.480246904182696110e-02,4.354249604288350228e-02,4.534078733728783006e-02,1.020048518319749686e-01,9.427729561225894894e-02,8.509071929776756971e-02,9.638885654367604361e-02,6.956031576794244331e-02,5.305423488468710008e-02,6.273176675249877987e-02,7.031698661314685073e-02,1.036175832654798457e-01,1.218739120197474268e-01,1.111411521006057945e-01,1.080026168418568577e-01,1.143920910543557712e-01,1.395654809397746388e-01,1.538410636141273047e-01,1.361919012795283768e-01,1.187878347790733702e-01,1.260525544763102246e-01,2.602954335669911967e-01,-4.133113798549545859e-01,6.228914281609052375e-03,2.457362103254516761e-01,-4.166675578824247106e-01,6.560357556234305276e-01,-3.858439638382859388e-02,-6.906179192476286782e-04,-3.205154225406035007e-01,5.663123190460583878e-01,2.442135632178393245e-01,4.144640220197039482e-01,-2.308060064743083228e-01,2.640362394839440574e-02,-2.469523639211558819e-01,4.244248491525673406e-02,1.067217567972169878e-01,-4.282447879080177877e-01,8.834995773663166518e-02,-3.665819772392507007e-03,1.918440853443442728e-01,3.718550697988515230e-01,1.069073367821421622e-01,1.048159109999584199e-01,-2.045201402825691239e-01,3.563600181183088633e-01,7.416373952150950855e-02,-2.410762535491830783e-01,3.355987595122834621e-01,-1.369815955761834736e-01,1.812502649574840308e-02,-2.231290596932542780e-01,-1.983051690166463266e-01,3.938677731763848278e-01,4.931735992654054934e-01,-1.470660561139955913e-01,1.875322245924046505e-01,-1.052725521555984839e-01,1.240412484631615159e-01,-1.439226474484346652e-01,3.853362407310397253e-01,6.998411800489091894e-02,2.275785411655989812e-02,-1.279382386684032868e-01,-5.408108188483989887e-01,2.674236931438450648e-01,-2.840742050734757496e-01,3.815982516016210718e-02,-2.549893209517306025e-01,-1.589741275082659222e-01,3.166843282647709840e-02,-1.126174215474080864e-01,-4.081150375174107808e-02,-2.605310752492859261e-01,1.097290589480111184e-01,8.606979424038053994e-02,-5.514582846818549128e-02,1.334348021307208906e-02,-1.710547618657625168e-01,7.300087661268707395e-02,3.290583909474114610e-01,-1.259590540247927659e-01,2.132012250202783843e-01,5.231708036438583592e-02,7.551494912265015180e-02,5.866658611923467048e-02,-1.916734393365921996e-01,-4.703397874308953841e-01,2.991929105020429414e-01,5.531185326655678747e-01,-3.307095330797513721e-01,-1.666598262877317382e-01,4.790248270262252583e-02,1.834289516910478923e-01,-7.866069696695067795e-03,3.702218580853008228e-02,4.489013205366850223e-01,1.126189609831102778e-01,-1.378592313829537890e-02,3.265842319699146512e-01,-6.736970211457668500e-02,-1.553689675800504766e-01,4.008852780161005214e-01,9.500633328494868801e-02,-2.860645796427587761e-01,2.615776001631544556e-01,-2.873486880959058576e-01,6.715734200503156726e-02,-1.417756869483023652e-01,-2.722976063077601205e-01,-1.220992438842706529e-01,3.239802202377634749e-02,1.788919851026982699e-01,-4.195443923889569104e-01,-5.807811871710173018e-02,-1.737209941820300196e-01,-2.521400624378363209e-01,1.647657799212715324e-01,1.660363677795708426e-01,2.753598249361460248e-01,1.574051261736207630e-01,3.841107686271615362e-01,-2.106943668657854096e-02,-9.397424908771893903e-02,6.144804281679634023e-02,3.607449140347163130e-02,1.321482828081716465e-01,3.112577138873726668e-01,-8.892236730466936134e-02,-7.037466890070878146e-03,2.038824101400084354e-01,2.012748056819110495e-02,-1.508711910940414569e-01,-1.286473259540183833e-03,-1.722691189598651168e-02,-2.966823883645899329e-01,1.304575528519044403e-01,-8.769382685153093160e-02,-3.621517406632261404e-01,-1.290050249585655284e-01,-8.483568515061752635e-02,-1.382357645923207312e-01,5.145204608594157458e-02,-7.067572599143139012e-02,9.422711216534618295e-02,7.174474147297714433e-02,-1.447013595777166435e-02,-2.119488287443204444e-01,-2.629427139031962832e-02,2.391270573290543711e-02,4.941930712716202656e-02,-1.639754528858488325e-01,-9.400672058751664839e-02,1.237468403062347427e-01,-1.690856794792777729e-02,4.119972054530730149e-03,1.645072307287311353e-01,8.642222726266026236e-03,-1.063134613318018340e-01,-1.639895775206028639e-01,1.423651490120707019e-01,3.363155677439644275e-01,2.614388971406719775e-01,2.032163797350796941e-01,-4.084240520136939862e-02,-4.833267707636400290e-02,1.426965427680755849e-01,6.121012475121452301e-01,3.921655103375587537e-01,2.609487966403397641e-01,8.410220723846453805e-02,-8.783306791621391107e-02,-7.443512744707569961e-02,-1.217680325680725040e-01,-3.282864594481001153e-02,-3.671461694789968089e-01,-2.366946094091650354e-01,-3.267246923473799969e-01,-2.433351942237099441e-01,2.651236234153982463e-01,1.305737991863624714e-01,9.768938232058435589e-02,1.654776191510863581e-01,2.268170869803285417e-01,-6.923008703604212333e-02,-1.472637614207293055e-01,5.535267860433603498e-02,1.464664050317232014e-01,2.986484906844835696e-01,1.498020248878297045e-01,-3.392438519923268031e-02,-2.487671106433286556e-03,-1.688753332139272811e-01,-1.386564385804199551e-01,-2.431552360502158838e-01,-2.197193779048841611e-01,-3.714785768547693157e-01,-9.777318273673703264e-02,4.276610256995778958e-02,-1.345244436618183714e-01,-5.890177279795096033e-02,-3.062411741640441165e-01,-3.040322423781588457e-01,-4.286933069594111440e-02,6.645647468899239241e-02,3.074672764198535871e-02,5.671737254771895553e-02,-2.026111994550426620e-02,8.594335188395109404e-02,-1.436381962403470436e-01,-2.613774351249223415e-02,1.974094941604833953e-01,1.267987451438157970e-02,-1.160045222284953291e-02,7.606107234024288288e-02,-1.036238627377696897e-01,-8.352518335549381778e-02,-1.213136416089308049e-02,-8.563180392598798707e-02,-4.949110745699136782e-02,6.046667231801711000e-03,-1.260405075998294669e-02,-1.778206844444965573e-02,1.723376738255742446e-01,2.994157318459224060e-01,3.081255054507716640e-01,2.806730298230548648e-01,2.603350197132787702e-01,1.483918217855151322e-01,3.493730836247575799e-02,1.116090867100112335e-02,1.891964762101434145e-03,-2.449130893962635225e-02,-1.699845265360859503e-01,-1.301447066029035315e-01,-1.173924325139009128e-01,-1.309630700313690888e-01,-9.182497619434197567e-02,-9.703278568180273567e-02,-1.293262354013249293e-01,-7.392923699552532424e-02,-8.230758180856767581e-02,-1.408577838753345413e-01,-1.778663349484994050e-01,-1.836168685430977499e-01,-1.852005421769270521e-01,-2.011812503045491696e-01,-1.394506919145352131e-01,-1.684351027224149644e-01,-1.935428489699118071e-01,-1.770790499149850483e-01,-9.818616755304965249e-02,-1.445200072708475447e-01,-1.393885299023816526e-01,-7.565191156207375089e-02,-3.308131896559583091e-02,-3.585470016733496162e-02,-3.836448479247872578e-02,1.379443436876936699e-02,-1.318364831500546709e-02,-3.183804642789814232e-02,-1.863006356665132535e-02,-5.945144774478232363e-02,-5.130842766675404454e-02,-4.949185478653558845e-02,-3.791910807197876321e-02,1.986602070223585093e-02,6.304006330237806044e-02,4.450776409011957674e-02,4.723259340327170402e-02,-1.222411952589926498e-03,2.450283185492497379e-02,6.621030278403609859e-02,1.633849110124780887e-02,-5.766661118678101383e-03,8.931292887931686908e-03,-2.318799527436322006e+00
